MT	535	84769
MT	536	85532
MT	537	85586
MT	538	84962
MT	539	85406
MT	540	85112
MT	541	80622
MT	542	84806
MT	543	85615
MT	544	85810
MT	545	85146
MT	546	85054
MT	547	84398
MT	548	83693
MT	549	85389
MT	550	82834
MT	551	86000
MT	552	84953
MT	553	85979
MT	554	84320
MT	555	86072
MT	556	85783
MT	557	80829
MT	558	85325
MT	559	85895
MT	560	85433
MT	561	80409
MT	562	85119
MT	563	85882
MT	564	85222
MT	565	85344
MT	566	84897
MT	567	85396
MT	568	51631
MT	569	79174
MT	570	84561
MT	571	85305
MT	572	84622
MT	573	84336
MT	574	83980
MT	575	85797
MT	576	85510
MT	577	85911
MT	578	85072
MT	579	85871
MT	580	84402
MT	581	84213
MT	582	84319
MT	583	84195
MT	584	84866
MT	585	84795
MT	586	84751
MT	587	84284
MT	588	79174
MT	589	82554
MT	590	85343
MT	591	80831
MT	592	82376
MT	593	82434
MT	594	81101
MT	595	85604
MT	596	85571
MT	597	85038
MT	598	80510
MT	599	85002
MT	600	85873
MT	601	84884
MT	602	85730
MT	603	84295
MT	604	85535
MT	605	85544
MT	606	85153
MT	607	84990
MT	608	85753
MT	609	85485
MT	610	85573
MT	611	85893
MT	612	80478
MT	613	86014
MT	614	86370
MT	615	86319
MT	616	86086
MT	617	86068
MT	618	84681
MT	619	86117
MT	620	85813
MT	621	85200
MT	622	84974
MT	623	85969
MT	624	85783
MT	625	82456
MT	626	85662
MT	627	85753
MT	628	85383
MT	629	85443
MT	630	78627
MT	631	79738
MT	632	86175
MT	633	85987
MT	634	86093
MT	635	84760
MT	636	85317
MT	637	80149
MT	638	85276
MT	639	85786
MT	640	85955
MT	641	85210
MT	642	85589
MT	643	84828
MT	644	86194
MT	645	86214
MT	646	86147
MT	647	83652
MT	648	86374
MT	649	86362
MT	650	86284
MT	651	85812
MT	652	85310
MT	653	86067
MT	654	84364
MT	655	86105
MT	656	86142
MT	657	84072
MT	658	86264
MT	659	86330
MT	660	81559
MT	661	85975
MT	662	84152
MT	663	85457
MT	664	84465
MT	665	84136
MT	666	84722
MT	667	78944
MT	668	83667
MT	669	85387
MT	670	85328
MT	671	83441
MT	672	85643
MT	673	85572
MT	674	86093
MT	675	85796
MT	676	85056
MT	677	85398
MT	678	83391
MT	679	85547
MT	680	78628
MT	681	85515
MT	682	85257
MT	683	85365
MT	684	85677
MT	685	83118
MT	686	85771
MT	687	85780
MT	688	85494
MT	689	85531
MT	690	85915
MT	691	77033
MT	692	77047
MT	693	84872
MT	694	85049
MT	695	84780
MT	696	84200
MT	697	84579
MT	698	84788
MT	699	83440
MT	700	85218
MT	701	84316
MT	702	85682
MT	703	86145
MT	704	86032
MT	705	78886
MT	706	85074
MT	707	85723
MT	708	85935
MT	709	85598
MT	710	86008
MT	711	86197
MT	712	81866
MT	713	86144
MT	714	85976
MT	715	85294
MT	716	85425
MT	717	85723
MT	718	85685
MT	719	85793
MT	720	85921
MT	721	86285
MT	722	85489
MT	723	85571
MT	724	76998
MT	725	85665
MT	726	84286
MT	727	82005
MT	728	85657
MT	729	83568
MT	730	84033
MT	731	86073
MT	732	86242
MT	733	86182
MT	734	84789
MT	735	85258
MT	736	84987
MT	737	85474
MT	738	85247
MT	739	86006
MT	740	85853
MT	741	86004
MT	742	85489
MT	743	86158
MT	744	76552
MT	745	83659
MT	746	85626
MT	747	85769
MT	748	85961
MT	749	86039
MT	750	71354
MT	751	85699
MT	752	85638
MT	753	82830
MT	754	84312
MT	755	83157
MT	756	84367
MT	757	86028
MT	758	85758
MT	759	85700
MT	760	83345
MT	761	81649
MT	762	81590
MT	763	83822
MT	764	84775
MT	765	84982
MT	766	83860
MT	767	84510
MT	768	84222
MT	769	85476
MT	770	85665
MT	771	84801
MT	772	85511
MT	773	85356
MT	774	85536
MT	775	85522
MT	776	85018
MT	777	85449
MT	778	85011
MT	779	85082
MT	780	85883
MT	781	80981
MT	782	85932
MT	783	86000
MT	784	85502
MT	785	84648
MT	786	81400
MT	787	84181
MT	788	78959
MT	789	81337
MT	790	84828
MT	791	84803
MT	792	81289
MT	793	85443
MT	794	84954
MT	795	85181
MT	796	84239
MT	797	83762
MT	798	82861
MT	799	82631
MT	800	83559
MT	801	83215
MT	802	66506
MT	803	83165
MT	804	84771
MT	805	84437
MT	806	83722
MT	807	83024
MT	808	83698
MT	809	71167
MT	810	81939
MT	811	85379
MT	812	83561
MT	813	85623
MT	814	85726
MT	815	84943
MT	816	85005
MT	817	84831
MT	818	85810
MT	819	85140
MT	820	84121
MT	821	82853
MT	822	85547
MT	823	85920
MT	824	85652
MT	825	86055
MT	826	85820
MT	827	85930
MT	828	84938
MT	829	84870
MT	830	75665
MT	831	85438
MT	832	85789
MT	833	84705
MT	834	85373
MT	835	85784
MT	836	84206
MT	837	85561
MT	838	85591
MT	839	85042
MT	840	86089
MT	841	85957
MT	842	85800
MT	843	84431
MT	844	82554
MT	845	84594
MT	846	85815
MT	847	85895
MT	848	84808
MT	849	86052
MT	850	85933
MT	851	85168
MT	852	85765
MT	853	85108
MT	854	85487
MT	855	81611
MT	856	84031
MT	857	85125
MT	858	85519
MT	859	85126
MT	860	84980
MT	861	85958
MT	862	85261
MT	863	84589
MT	864	85436
MT	865	84960
MT	866	85427
MT	867	78798
MT	868	84677
MT	869	85704
MT	870	85890
MT	871	85575
MT	872	79902
MT	873	85547
MT	874	85860
MT	875	85837
MT	876	85968
MT	877	83297
MT	878	85886
MT	879	85822
MT	880	85182
MT	881	85074
MT	882	85192
MT	883	83838
MT	884	85328
MT	885	84408
MT	886	83277
MT	887	84005
MT	888	85678
MT	889	84807
MT	890	84085
MT	891	85786
MT	892	85764
MT	893	84755
MT	894	83736
MT	895	84870
MT	896	84999
MT	897	84744
MT	898	85525
MT	899	85073
MT	900	85889
MT	901	85136
MT	902	86145
MT	903	86105
MT	904	82864
MT	905	82223
MT	906	85254
MT	907	85374
MT	908	85935
MT	909	85666
MT	910	84878
MT	911	86048
MT	912	85540
MT	913	83760
MT	914	83427
MT	915	82396
MT	916	85551
MT	917	85473
MT	918	84781
MT	919	85792
MT	920	85381
MT	921	86302
MT	922	86031
MT	923	84550
MT	924	85744
MT	925	85641
MT	926	84816
MT	927	85205
MT	928	86256
MT	929	86387
MT	930	83201
MT	931	85714
MT	932	85373
MT	933	83847
MT	934	85044
MT	935	85956
MT	936	84596
MT	937	84286
MT	938	78375
MT	939	85150
MT	940	81561
MT	941	80263
MT	942	85223
MT	943	85799
MT	944	82495
MT	945	86062
MT	946	80867
MT	947	85909
MT	948	86215
MT	949	85669
MT	950	84803
MT	951	86040
MT	952	85730
MT	953	86093
MT	954	84259
MT	955	84711
MT	956	43760
MT	957	66032
MT	958	81133
MT	959	86146
MT	960	86127
MT	961	85050
MT	962	72677
MT	963	84790
MT	964	85695
MT	965	85697
MT	966	84939
MT	967	85539
MT	968	85534
MT	969	81667
MT	970	84771
MT	971	86033
MT	972	85541
MT	973	85249
MT	974	85138
MT	975	80796
MT	976	86197
MT	977	86513
MT	978	86369
MT	979	85923
MT	980	85699
MT	981	85147
MT	982	85983
MT	983	84866
MT	984	86404
MT	985	85559
MT	986	86060
MT	987	84945
MT	988	85787
MT	989	85251
MT	990	85740
MT	991	84833
MT	992	84420
MT	993	49514
MT	994	75500
MT	995	83567
MT	996	86176
MT	997	86171
MT	998	85787
MT	999	85387
MT	1000	79764
MT	1001	73830
MT	1002	86298
MT	1003	86112
MT	1004	85974
MT	1005	85719
MT	1006	86447
MT	1007	86054
MT	1008	84879
MT	1009	85036
MT	1010	85893
MT	1011	85951
MT	1012	81438
MT	1013	86086
MT	1014	86420
MT	1015	86377
MT	1016	86209
MT	1017	85932
MT	1018	85917
MT	1019	86037
MT	1020	86026
MT	1021	85466
MT	1022	85358
MT	1023	85139
MT	1024	83519
MT	1025	82808
MT	1026	84152
MT	1027	86285
MT	1028	85356
MT	1029	85031
MT	1030	85195
MT	1031	86011
MT	1032	85806
MT	1033	83243
MT	1034	85286
MT	1035	86097
MT	1036	85439
MT	1037	85813
MT	1038	85764
MT	1039	86006
MT	1040	86180
MT	1041	86433
MT	1042	86438
MT	1043	86246
MT	1044	86081
MT	1045	86020
MT	1046	85650
MT	1047	81779
MT	1048	81477
MT	1049	85950
MT	1050	85189
MT	1051	85984
MT	1052	86185
MT	1053	84283
MT	1054	85715
MT	1055	85458
MT	1056	85902
MT	1057	85160
MT	1058	86037
MT	1059	85451
MT	1060	84514
MT	1061	86217
MT	1062	86147
MT	1063	86107
MT	1064	83880
MT	1065	86058
MT	1066	86214
MT	1067	85001
MT	1068	86529
MT	1069	86591
MT	1070	86115
MT	1071	85456
MT	1072	78355
MT	1073	82740
MT	1074	86350
MT	1075	85639
MT	1076	85965
MT	1077	86097
MT	1078	85115
MT	1079	86222
MT	1080	86196
MT	1081	86132
MT	1082	85202
MT	1083	81123
MT	1084	84674
MT	1085	84822
MT	1086	84339
MT	1087	83715
MT	1088	84944
MT	1089	85140
MT	1090	85413
MT	1091	85114
MT	1092	75486
MT	1093	79366
MT	1094	77856
MT	1095	85405
MT	1096	85598
MT	1097	85519
MT	1098	74662
MT	1099	86134
MT	1100	86615
MT	1101	85264
MT	1102	85372
MT	1103	86734
MT	1104	86683
MT	1105	84811
MT	1106	86518
MT	1107	86111
MT	1108	86150
MT	1109	85975
MT	1110	86380
MT	1111	86453
MT	1112	86452
MT	1113	86130
MT	1114	85566
MT	1115	86222
MT	1116	85287
MT	1117	86719
MT	1118	86617
MT	1119	86391
MT	1120	86050
MT	1121	85832
MT	1122	86365
MT	1123	86516
MT	1124	81493
MT	1125	86545
MT	1126	86755
MT	1127	86641
MT	1128	86404
MT	1129	85965
MT	1130	86057
MT	1131	84964
MT	1132	86121
MT	1133	84933
MT	1134	84005
MT	1135	84061
MT	1136	85933
MT	1137	85487
MT	1138	85948
MT	1139	85995
MT	1140	86443
MT	1141	86356
MT	1142	86213
MT	1143	86225
MT	1144	85477
MT	1145	85592
MT	1146	85499
MT	1147	85400
MT	1148	86380
MT	1149	84832
MT	1150	84574
MT	1151	84099
MT	1152	84001
MT	1153	86419
MT	1154	86344
MT	1155	86138
MT	1156	86242
MT	1157	80044
MT	1158	82337
MT	1159	80427
MT	1160	86209
MT	1161	86794
MT	1162	86608
MT	1163	85426
MT	1164	85903
MT	1165	86307
MT	1166	76373
MT	1167	84039
MT	1168	84757
MT	1169	78186
MT	1170	86549
MT	1171	86420
MT	1172	84135
MT	1173	86176
MT	1174	84876
MT	1175	84096
MT	1176	85591
MT	1177	85699
MT	1178	85463
MT	1179	86120
MT	1180	86131
MT	1181	85935
MT	1182	84903
MT	1183	82883
MT	1184	85213
MT	1185	85005
MT	1186	83369
MT	1187	84099
MT	1188	85096
MT	1189	85133
MT	1190	73994
MT	1191	85615
MT	1192	85627
MT	1193	82075
MT	1194	85900
MT	1195	82925
MT	1196	83671
MT	1197	83325
MT	1198	84492
MT	1199	81820
MT	1200	85360
MT	1201	84343
MT	1202	85228
MT	1203	85377
MT	1204	86550
MT	1205	86180
MT	1206	86518
MT	1207	86166
MT	1208	86538
MT	1209	86232
MT	1210	85100
MT	1211	85839
MT	1212	86059
MT	1213	85855
MT	1214	86719
MT	1215	86286
MT	1216	86385
MT	1217	86340
MT	1218	86499
MT	1219	86547
MT	1220	84302
MT	1221	86376
MT	1222	85824
MT	1223	79173
MT	1224	84525
MT	1225	86572
MT	1226	86697
MT	1227	86443
MT	1228	86310
MT	1229	86617
MT	1230	86500
MT	1231	85672
MT	1232	86342
MT	1233	82363
MT	1234	86363
MT	1235	86155
MT	1236	83538
MT	1237	83980
MT	1238	84148
MT	1239	86158
MT	1240	86025
MT	1241	85681
MT	1242	86050
MT	1243	84689
MT	1244	86066
MT	1245	82399
MT	1246	86128
MT	1247	85958
MT	1248	85399
MT	1249	85894
MT	1250	86179
MT	1251	85505
MT	1252	85137
MT	1253	84402
MT	1254	85918
MT	1255	80215
MT	1256	80554
MT	1257	86385
MT	1258	86452
MT	1259	86270
MT	1260	85914
MT	1261	84351
MT	1262	85621
MT	1263	85631
MT	1264	86288
MT	1265	86749
MT	1266	86695
MT	1267	86082
MT	1268	86121
MT	1269	86162
MT	1270	86464
MT	1271	85542
MT	1272	85584
MT	1273	85558
MT	1274	86210
MT	1275	82492
MT	1276	86769
MT	1277	86423
MT	1278	80669
MT	1279	86379
MT	1280	86654
MT	1281	85401
MT	1282	86574
MT	1283	86642
MT	1284	86383
MT	1285	86082
MT	1286	85400
MT	1287	86056
MT	1288	85205
MT	1289	86232
MT	1290	86156
MT	1291	83882
MT	1292	82743
MT	1293	84496
MT	1294	80975
MT	1295	83673
MT	1296	85832
MT	1297	84772
MT	1298	84888
MT	1299	80102
MT	1300	85196
MT	1301	83995
MT	1302	83828
MT	1303	84961
MT	1304	84854
MT	1305	82814
MT	1306	83751
MT	1307	84466
MT	1308	85022
MT	1309	85218
MT	1310	80387
MT	1311	85677
MT	1312	82259
MT	1313	82377
MT	1314	86163
MT	1315	85772
MT	1316	85707
MT	1317	84209
MT	1318	86058
MT	1319	86508
MT	1320	86077
MT	1321	86536
MT	1322	86340
MT	1323	86297
MT	1324	86116
MT	1325	86594
MT	1326	85924
MT	1327	83357
MT	1328	86673
MT	1329	86570
MT	1330	86362
MT	1331	82479
MT	1332	85516
MT	1333	84908
MT	1334	81980
MT	1335	82352
MT	1336	86483
MT	1337	86270
MT	1338	85031
MT	1339	85839
MT	1340	83510
MT	1341	86248
MT	1342	86361
MT	1343	86239
MT	1344	85556
MT	1345	84479
MT	1346	84506
MT	1347	85740
MT	1348	85455
MT	1349	85395
MT	1350	84881
MT	1351	85456
MT	1352	85090
MT	1353	81277
MT	1354	84264
MT	1355	84774
MT	1356	85007
MT	1357	86781
MT	1358	86762
MT	1359	86377
MT	1360	81111
MT	1361	86170
MT	1362	86552
MT	1363	86174
MT	1364	84588
MT	1365	84222
MT	1366	85367
MT	1367	85842
MT	1368	82830
MT	1369	86058
MT	1370	86219
MT	1371	86107
MT	1372	85185
MT	1373	78618
MT	1374	84319
MT	1375	76683
MT	1376	81732
MT	1377	82951
MT	1378	84461
MT	1379	81421
MT	1380	85081
MT	1381	78601
MT	1382	85722
MT	1383	86624
MT	1384	86542
MT	1385	86361
MT	1386	85705
MT	1387	85941
MT	1388	85904
MT	1389	86490
MT	1390	86664
MT	1391	86804
MT	1392	86166
MT	1393	86343
MT	1394	84110
MT	1395	86516
MT	1396	86440
MT	1397	83220
MT	1398	85916
MT	1399	86359
MT	1400	85561
MT	1401	86517
MT	1402	85342
MT	1403	86996
MT	1404	156964
MT	1405	159936
MT	1406	157112
MT	1407	164045
MT	1408	162306
MT	1409	170087
MT	1410	163602
MT	1411	175676
MT	1412	177583
MT	1413	177931
MT	1414	177525
MT	1415	178307
MT	1416	177245
MT	1417	179129
MT	1418	177487
MT	1419	180993
MT	1420	181448
MT	1421	179107
MT	1422	183160
MT	1423	179003
MT	1424	178330
MT	1425	183587
MT	1426	183161
MT	1427	179165
MT	1428	180783
MT	1429	180606
MT	1430	181615
MT	1431	181840
MT	1432	181598
MT	1433	180568
MT	1434	183991
MT	1435	183952
MT	1436	183686
MT	1437	181258
MT	1438	167227
MT	1439	169002
MT	1440	182502
MT	1441	176262
MT	1442	182380
MT	1443	181136
MT	1444	180271
MT	1445	179162
MT	1446	181410
MT	1447	182708
MT	1448	180878
MT	1449	182251
MT	1450	179785
MT	1451	176603
MT	1452	182358
MT	1453	182538
MT	1454	181586
MT	1455	182621
MT	1456	183650
MT	1457	184030
MT	1458	183921
MT	1459	184348
MT	1460	184045
MT	1461	182989
MT	1462	174766
MT	1463	182902
MT	1464	182775
MT	1465	167363
MT	1466	183243
MT	1467	184053
MT	1468	178923
MT	1469	176613
MT	1470	178201
MT	1471	181748
MT	1472	171220
MT	1473	171049
MT	1474	181808
MT	1475	182648
MT	1476	181360
MT	1477	181033
MT	1478	168946
MT	1479	169784
MT	1480	180022
MT	1481	181393
MT	1482	181647
MT	1483	178511
MT	1484	181707
MT	1485	180779
MT	1486	172792
MT	1487	183816
MT	1488	184128
MT	1489	183944
MT	1490	184204
MT	1491	182879
MT	1492	183512
MT	1493	159966
MT	1494	179725
MT	1495	180349
MT	1496	180282
MT	1497	175944
MT	1498	184658
MT	1499	183960
MT	1500	184249
MT	1501	179975
MT	1502	183232
MT	1503	183060
MT	1504	182080
MT	1505	183142
MT	1506	184911
MT	1507	183791
MT	1508	182677
MT	1509	180550
MT	1510	176825
MT	1511	176713
MT	1512	169138
MT	1513	178943
MT	1514	182483
MT	1515	180550
MT	1516	185207
MT	1517	184799
MT	1518	184998
MT	1519	184162
MT	1520	180579
MT	1521	184891
MT	1522	184201
MT	1523	183343
MT	1524	184590
MT	1525	183632
MT	1526	183475
MT	1527	169034
MT	1528	184452
MT	1529	184557
MT	1530	175359
MT	1531	151382
MT	1532	178548
MT	1533	183271
MT	1534	184356
MT	1535	181467
MT	1536	182573
MT	1537	180498
MT	1538	181636
MT	1539	183711
MT	1540	183848
MT	1541	182064
MT	1542	184245
MT	1543	178142
MT	1544	177751
MT	1545	185165
MT	1546	184209
MT	1547	183851
MT	1548	177976
MT	1549	178007
MT	1550	180281
MT	1551	174703
MT	1552	182760
MT	1553	182390
MT	1554	181785
MT	1555	182024
MT	1556	183560
MT	1557	181434
MT	1558	184925
MT	1559	184053
MT	1560	184669
MT	1561	182510
MT	1562	181364
MT	1563	181454
MT	1564	181596
MT	1565	183979
MT	1566	183744
MT	1567	184499
MT	1568	183688
MT	1569	182612
MT	1570	183580
MT	1571	183411
MT	1572	180198
MT	1573	182136
MT	1574	179947
MT	1575	179361
MT	1576	184329
MT	1577	182977
MT	1578	182662
MT	1579	181634
MT	1580	183080
MT	1581	169386
MT	1582	182391
MT	1583	179432
MT	1584	182747
MT	1585	184309
MT	1586	181601
MT	1587	180763
MT	1588	179128
MT	1589	178856
MT	1590	181788
MT	1591	181589
MT	1592	175966
MT	1593	180795
MT	1594	173777
MT	1595	184578
MT	1596	184440
MT	1597	184064
MT	1598	182109
MT	1599	183381
MT	1600	180935
MT	1601	167116
MT	1602	183278
MT	1603	181340
MT	1604	174614
MT	1605	173909
MT	1606	179523
MT	1607	172454
MT	1608	182892
MT	1609	182374
MT	1610	182171
MT	1611	182788
MT	1612	181318
MT	1613	165220
MT	1614	172114
MT	1615	181721
MT	1616	182476
MT	1617	182135
MT	1618	182786
MT	1619	182870
MT	1620	173456
MT	1621	180313
MT	1622	182496
MT	1623	179278
MT	1624	177711
MT	1625	180075
MT	1626	173755
MT	1627	180405
MT	1628	182744
MT	1629	182287
MT	1630	182931
MT	1631	182675
MT	1632	168205
MT	1633	170536
MT	1634	181851
MT	1635	181898
MT	1636	182306
MT	1637	167940
MT	1638	164942
MT	1639	182545
MT	1640	176404
MT	1641	161333
MT	1642	182229
MT	1643	182793
MT	1644	179059
MT	1645	183101
MT	1646	181904
MT	1647	183721
MT	1648	183374
MT	1649	181579
MT	1650	182212
MT	1651	183130
MT	1652	180861
MT	1653	156075
MT	1654	162462
MT	1655	180969
MT	1656	182526
MT	1657	181644
MT	1658	172110
MT	1659	178507
MT	1660	181524
MT	1661	180337
MT	1662	179335
MT	1663	180959
MT	1664	179850
MT	1665	178716
MT	1666	177376
